Code commune,Libelle de la commune,Population totale,APL aux medecins generalistes,APL aux medecins generalistes de 65 ans et moins,APL aux medecins generalistes de 62 ans et moins,Population standardisee par la consommation de soins par tranche d age
33518,Tabanac,1084,"3,71","3,516","3,481","1116,637"
33519,Le Taillan Medoc,10141,"6,061","5,581","5,081","10065,096"
33520,Taillecavat,283,"3,811","3,146","3,146","285,468"
33521,Talais,764,"4,21","4,081","4,081","826,26"
33522,Talence,43820,"7,206","6,626","6,137","40152,784"
33523,Targon,2054,"4,168","3,885","3,718","2137,129"
33524,Tarnes,337,"2,745","2,456","2,091","322,913"
33525,Tauriac,1297,"3,568","3,084","2,741","1288,616"
33526,Tayac,133,"2,279","2,279","2,092","136,296"
33527,Le Teich,8500,"4,886","4,354","4,146","8511,621"
33528,Le Temple,633,"2,84","2,84","2,84","641,323"
33529,La Teste de Buch,26168,"6,111","5,44","4,872","28195,809"
33530,Teuillac,880,"4,939","4,17","3,765","862,538"
33531,Tizac de Curton,346,"4,411","3,962","3,643","347,568"
33532,Tizac de Lapouyade,472,"1,928","1,856","1,108","490,498"
33533,Toulenne,2752,"6,358","5,878","5,369","2775,813"
33534,Le Tourne,802,"4,629","4,371","4,294","802,709"
33535,Tresses,4895,"3,414","3,211","2,818","4851,911"
33536,Le Tuzan,257,"3,903","3,903","3,305","251,039"
33537,Uzeste,459,"4,041","3,992","3,374","480,522"
33538,Valeyrac,539,"2,776","2,539","2,248","542,194"
33539,Vayres,4123,"4,736","4,267","3,812","4028,03"
33540,Vendays Montalivet,2410,"3,621","3,181","3,036","2729,03"
33541,Vensac,1017,"5,27","4,775","4,485","1101,187"
33542,Verac,946,"3,05","2,713","2,196","902,137"
33543,Verdelais,1020,"5,146","4,829","4,593","985,68"
33544,Le Verdon sur Mer,1326,"4,163","4,163","4,163","1538,665"
33545,Vertheuil,1314,"4,104","3,714","3,134","1367,134"
33546,Vignonet,503,"4,76","4,213","3,802","506,407"
33547,Villandraut,1120,"3,145","2,913","2,297","1162,268"
33548,Villegouge,1250,"2,982","2,539","2,159","1235,696"
33549,Villenave de Rions,348,"4,051","3,696","3,668","350,867"
33550,Villenave d Ornon,36754,"9,847","9,111","8,396","35995,335"
33551,Villeneuve,397,"3,887","3,305","3,01","409,829"
33552,Virelade,1092,"4,745","4,441","4,333","1069,567"
33553,Virsac,1171,"4,401","4,091","3,657","1131,698"
33554,Yvrac,2838,"5,261","4,867","4,332","2912,755"
33555,Marcheprime,4992,"2,926","2,469","2,32","4785,821"
34001,Abeilhan,1795,"4,122","3,535","3,156","1820,152"
34002,Adissan,1259,"4,382","3,894","3,529","1245,235"
34003,Agde,29600,"3,769","3,244","2,615","32140,716"
34004,Agel,245,"2,587","2,289","1,932","272,632"
34005,Agones,285,"4,739","4,399","4,131","284,011"
34006,Aigne,271,"2,171","2,089","1,63","293,535"
34007,Aigues Vives,470,"2,252","2,087","1,63","512,051"
34008,Les Aires,605,"4,997","4,405","3,073","628,768"
34009,Alignan du Vent,1753,"4,532","3,982","3,417","1858,561"
34010,Aniane,2918,"3,758","3,474","3,329","2996,359"
34011,Arboras,111,"2,296","2,138","2,042","108,879"
34012,Argelliers,973,"2,509","2,399","2,3","958,597"
34013,Aspiran,1662,"3,123","2,669","2,485","1731,729"
34014,Assas,1488,"5,064","4,619","4,362","1573,735"
34015,Assignan,164,"2,041","1,64","1,64","173,018"
34016,Aumelas,531,"1,737","1,563","1,467","543,378"
34017,Aumes,494,"4,633","4,064","3,647","509,071"
34018,Autignac,923,"2,993","2,679","2,64","955,318"
34019,Avene,276,"0,723","0,723","0,723","311,013"
34020,Azillanet,360,"1,799","1,689","1,128","387,073"
34021,Babeau Bouldoux,297,"1,953","1,552","1,552","313,107"
34022,Baillargues,7654,"6,142","5,533","5,127","7508,714"
34023,Balaruc les Bains,6991,"5,295","4,655","4,325","7663,042"
34024,Balaruc le Vieux,2648,"7,425","6,541","6,026","2725,061"
34025,Bassan,2155,"3,673","3,24","3,109","2267,009"
34026,Beaufort,221,"2,437","2,327","1,897","233,108"
34027,Beaulieu,2144,"3,699","3,426","3,107","2108,375"
34028,Bedarieux,5743,"4,896","4,245","3,358","6245,43"
34029,Belarga,681,"3,13","2,663","2,54","658,471"
34030,Berlou,211,"1,762","1,494","1,494","230,132"
34031,Bessan,5162,"4,673","4,16","3,589","5288,645"
34032,Beziers,78308,"4,276","3,506","3,121","80443,302"
34033,Boisseron,2072,"3,615","3,255","2,948","2087,27"
34034,Boisset,39,0,0,0,"43,591"
34035,La Boissiere,1028,"2,391","2,281","2,182","1032,939"
34036,Le Bosc,1362,"4,07","3,585","3,189","1373,334"
34037,Boujan sur Libron,3367,"5,682","4,961","4,585","3594,647"
34038,Le Bousquet d Orb,1584,"2,682","2,528","2,528","1767,582"
34039,Bouzigues,1643,"5,543","4,916","4,535","1744,005"
34040,Brenas,54,"1,235","1,082","1,082","61,179"
34041,Brignac,940,"5,074","4,496","4,325","866,073"
34042,Brissac,605,"4,739","4,399","4,131","622,752"
34043,Buzignargues,361,"2,217","2,044","1,85","350,559"
34044,Cabrerolles,341,"1,199","1,131","1,131","354,128"
34045,Cabrieres,524,"1,775","1,603","1,493","548,06"
34046,Cambon et Salvergues,49,0,0,0,"55,592"
34047,Campagnan,699,"2,771","2,399","2,275","714,541"
34048,Campagne,310,"2,133","1,982","1,822","307,569"
34049,Camplong,229,"2,18","2,027","2,027","264,972"
34050,Candillargues,1950,"3,562","3,171","3,007","1823,808"
34051,Canet,3506,"4,667","4,082","3,934","3423,103"
34052,Capestang,3281,"2,982","2,796","2,28","3472,717"
34053,Carlencas et Levas,128,"1,968","1,661","1,661","136,127"
34054,Cassagnoles,106,"0,221",0,0,"113,428"
34055,Castanet le Haut,216,0,0,0,"220,585"
34056,Castelnau de Guers,1253,"4,982","4,457","4,012","1334,432"
34057,Castelnau le Lez,22534,"6,291","5,643","5,222","22694,895"
34058,Castries,6294,"5,224","4,708","4,337","6375,658"
34059,La Caunette,315,"1,658","1,576","1,247","336,274"
34060,Causse de la Selle,402,"1,078","0,851","0,762","419,921"
34061,Causses et Veyran,619,"2,206","2,166","2,126","669,186"
34062,Caussiniojouls,152,"3,193","2,821","2,378","153,672"
34063,Caux,2538,"2,752","2,427","1,906","2764,001"
34064,Le Caylar,458,"3,994","2,646","2,089","467,619"
34065,Cazedarnes,608,"3,398","3,033","2,872","604,591"
34066,Cazevieille,215,"3,053","2,883","2,755","217,721"
34067,Cazilhac,1536,"4,997","4,657","4,478","1593,731"
34068,Cazouls d Herault,412,"4,289","3,778","3,415","420,859"
34069,Cazouls les Beziers,5060,"2,646","2,473","2,231","5079,726"
34070,Cebazan,627,"3,842","3,384","3,204","659,27"
34071,Ceilhes et Rocozels,329,0,0,0,"347,512"
34072,Celles,27,"2,503","2,209","1,861","25,176"
34073,Cers,2560,"6,005","5,169","4,571","2670,624"
34074,Cessenon sur Orb,2336,"2,969","2,604","2,502","2518,645"
34075,Cesseras,413,"1,91","1,689","1,128","450,888"
34076,Ceyras,1368,"4,2","3,838","3,693","1328,431"
34077,Clapiers,5411,"4,39","3,968","3,668","5451,021"
34078,Claret,1671,"3,307","3,02","3,02","1688,53"
34079,Clermont l Herault,9029,"4,413","3,862","3,714","9274,262"
34080,Colombieres sur Orb,482,"4,18","3,393","2,505","536,463"
34081,Colombiers,2684,"4,461","3,672","3,113","2844,106"
34082,Combaillaux,1742,"2,97","2,728","2,331","1717,016"
34083,Combes,326,"2,603","2,413","1,525","346,951"
34084,Corneilhan,1724,"4,36","3,895","3,703","1867,9"
34085,Coulobres,353,"5,308","4,654","4,274","354,402"
34086,Courniou,616,"7,66","6,501","5,342","674,545"
34087,Cournonsec,3454,"3,49","3,162","2,99","3275,224"
34088,Cournonterral,6423,"4,107","3,763","3,434","6283,741"
34089,Creissan,1313,"2,826","2,535","2,12","1398,792"
34090,Le Cres,9310,"6,839","6,127","5,685","9537,448"
34091,Le Cros,56,"2,158","1,33","0,773","58,544"
34092,Cruzy,967,"2,47","2,173","1,856","1026,972"
34093,Dio et Valquieres,146,"1,959","1,805","1,805","156,473"
34094,Espondeilhan,1109,"5,114","4,46","4,104","1099,27"
34095,Fabregues,7293,"6,074","5,565","5,082","7342,83"
34096,Faugeres,546,"4,16","3,596","3,06","585,912"
34097,Felines Minervois,473,"2,388","2,056","1,635","502,642"
34098,Ferrals les Montagnes,153,"0,111",0,0,"166,489"
34099,Ferrieres les Verreries,48,"2,162","2,049","1,87","50,913"
34100,Ferrieres Poussarou,55,"1,072","0,805","0,805","63,871"
34101,Florensac,5057,"4,76","4,198","3,563","5343,046"
34102,Fontanes,349,"2,876","2,611","2,596","341,874"
34103,Fontes,1045,"2,732","2,424","2,071","1150,616"
34104,Fos,126,"1,104","1,066","0,973","129,493"
34105,Fouzilhon,254,"3,624","3,129","2,887","265,535"
34106,Fozieres,180,"2,668","1,967","1,481","194,668"
34107,Fraisse sur Agout,343,"2,739","1,369","1,369","373,262"
34108,Frontignan,23028,"5,075","4,539","4,178","23693,08"
34109,Gabian,844,"3,749","3,278","2,811","920,466"
34110,Galargues,733,"2,558","2,385","2,163","715,33"
34111,Ganges,4098,"5,373","5,146","4,801","4502,102"
34112,Garrigues,207,"1,657","1,567","1,407","209,354"
34113,Gigean,6507,"5,679","5,092","4,714","6278,335"
34114,Gignac,6480,"6,042","5,48","5,285","6318,21"
34115,Gornies,118,"0,985","0,985","0,985","149,927"
34116,Grabels,8798,"4,581","4,225","3,631","8369,6"
34117,Graissessac,608,"0,945","0,945","0,945","694,354"
34118,Guzargues,502,"4,72","4,274","4,016","514,549"
34119,Herepian,1515,"5,509","4,763","3,431","1627,465"
34120,Jacou,6808,"3,795","3,437","3,249","6667,343"
34121,Joncels,285,"1,447","1,447","1,447","315,114"
34122,Jonquieres,528,"5,36","4,741","4,545","528,324"
34123,Juvignac,11344,"5,132","4,735","4,367","11354,101"
34124,Lacoste,308,"3,059","2,681","2,633","332,54"
34125,Lagamas,111,"4,936","4,51","4,315","121,731"
34126,Lamalou les Bains,2500,"4,673","4,08","2,749","2930,319"
34127,Lansargues,3099,"4,076","3,573","3,354","3076,548"
34128,Laroque,1625,"5,663","5,436","5,001","1747,723"
34129,Lattes,17453,"6,18","5,516","5,007","18039,605"
34130,Laurens,1770,"3,336","2,898","2,805","1813,234"
34131,Lauret,638,"3,353","3,066","3,066","608,079"
34132,Lauroux,205,"2,168","1,677","1,19","228,078"
34133,Lavalette,57,"1,039","0,916","0,802","58,535"
34134,Laverune,3328,"5,712","5,238","4,79","3345,913"
34135,Lespignan,3299,"3,888","3,104","2,562","3447,565"
34136,Lezignan la Cebe,1567,"4,814","4,252","3,811","1563,236"
34137,Liausson,148,"1,098","1,041","1,041","175,074"
34138,Lieuran Cabrieres,333,"3,137","2,761","2,605","337,427"
34139,Lieuran les Beziers,1385,"4,248","3,743","3,591","1424,279"
34140,Lignan sur Orb,3218,"4,479","3,848","3,557","3411,226"
34141,La Liviniere,521,"2,879","2,548","1,896","564,363"
34142,Lodeve,7477,"3,933","3,149","2,386","7949,556"
34143,Loupian,2191,"4,771","4,259","3,907","2199,272"
34144,Lunas,661,"3,259","3,044","2,929","735,277"
34145,Lunel,26385,"4,9","4,33","3,842","26580,557"
34146,Lunel Viel,4367,"4,816","4,262","3,898","4286,546"
34147,Magalas,3371,"4,219","3,675","3,451","3424,304"
34148,Maraussan,4628,"5,376","4,702","4,209","4747,169"
34149,Margon,717,"4,418","3,837","3,295","714,032"
34150,Marseillan,7734,"3,63","3,249","2,683","8647,981"
34151,Marsillargues,6407,"6,424","5,847","5,128","6538,82"
34152,Mas de Londres,672,"3,19","3,074","2,92","632,386"
34153,Les Matelles,2005,"4,886","4,5","4,158","2040,862"
34154,Mauguio,16705,"4,978","4,4","4,121","17393,914"
34155,Maureilhan,2260,"5,485","4,812","4,274","2316,233"
34156,Merifons,44,"1,436","1,375","1,375","48,781"
34157,Meze,12307,"3,119","2,86","2,59","13040,309"
34158,Minerve,103,"1,202","1,202","0,872","110,597"
34159,Mireval,3310,"4,947","4,512","4,098","3406,75"
34160,Mons,627,"3,794","2,804","2,36","703,355"
34161,Montady,3960,"5,189","4,556","3,931","4073,722"
34162,Montagnac,4324,"4,031","3,535","3,219","4523,662"
34163,Montarnaud,4052,"3,901","3,637","3,366","3861,037"
34164,Montaud,1028,"3,048","2,738","2,569","1000,344"
34165,Montbazin,2934,"2,978","2,672","2,563","2862,261"
34166,Montblanc,2865,"3,532","3,139","2,947","2987,945"
34167,Montels,254,"3,159","2,981","2,477","258,814"
34168,Montesquieu,74,"0,455","0,417","0,324","82,029"
34169,Montferrier sur Lez,3960,"4,516","4,096","3,686","4203,063"
34170,Montouliers,213,"2,911","2,625","2,179","234,07"
34171,Montoulieu,163,"4,784","4,557","3,789","162,048"
34172,Montpellier,295542,"5,36","4,705","4,321","274584,385"
34173,Montpeyroux,1360,"3,918","3,593","3,448","1392,111"
34174,Moules et Baucels,866,"5,234","5,121","4,699","883,132"
34175,Moureze,205,"1,575","1,468","1,468","202,041"
34176,Mudaison,2753,"4,624","4,144","3,893","2704,619"
34177,Murles,324,"2,724","2,583","2,234","330,558"
34178,Murviel les Beziers,3105,"3,452","3,163","3,062","3180,402"
34179,Murviel les Montpellier,1863,"4,373","4,07","3,762","1826,18"
34180,Nebian,1437,"4,433","3,882","3,734","1435,246"
34181,Neffies,1039,"2,441","2,172","1,687","1105,841"
34182,Nezignan l evêque,1827,"3,615","3,211","2,876","1835,042"
34183,Nissan lez Enserune,3996,"3,774","3,081","2,559","4170,269"
34184,Nizas,677,"2,867","2,496","2,145","714,106"
34185,Notre Dame de Londres,507,"2,904","2,709","2,53","502,108"
34186,Octon,522,"0,992","0,818","0,818","551,658"
34187,Olargues,662,"2,492","1,597","1,597","686,973"
34188,Olmet et Villecun,188,"1,241","1,031","0,802","199,285"
34189,Olonzac,1687,"2,487","2,376","1,816","1849,07"
34190,Oupia,237,"2,399","2,317","1,758","266,259"
34191,Pailhes,571,"3,881","3,487","3,347","591,176"
34192,Palavas les Flots,5844,"4,828","4,257","3,842","6449,892"
34193,Pardailhan,177,"1,574","1,44","1,44","188,833"
34194,Paulhan,4016,"4,221","3,737","3,425","4161,071"
34195,Pegairolles de Bueges,55,"0,338","0,224","0,224","66,016"
34196,Pegairolles de l Escalette,159,"3,778","2,935","2,215","172,47"
34197,Peret,1040,"2,213","1,957","1,849","1059,756"
34198,Perols,9016,"5,305","4,729","4,251","9493,193"
34199,Pezenas,8002,"5,4","4,764","4,278","8699,673"
34200,Pezenes les Mines,236,"1,058","0,904","0,904","237,823"
34201,Pierrerue,293,"2,636","2,195","2,154","347,99"
34202,Pignan,7959,"4,505","4,178","3,834","7837,199"
34203,Pinet,1906,"3,949","3,591","3,067","1907,875"
34204,Plaissan,1373,"2,282","1,94","1,892","1374,713"
34205,Les Plans,283,"1,848","1,577","1,233","309,619"
34206,Poilhes,538,"4,2","3,677","3,042","573,584"
34207,Pomerols,2196,"4,029","3,587","2,969","2380,219"
34208,Popian,358,"4,062","3,636","3,492","350,042"
34209,Portiragnes,3104,"4,078","3,525","3,06","3360,418"
34210,Le Pouget,2082,"3,297","2,884","2,788","2103,633"
34211,Le Poujol sur Orb,1008,"5,077","4,34","3,008","1087,873"
34212,Poujols,175,"3,377","2,714","2,18","184,217"
34213,Poussan,5993,"5,135","4,57","4,259","5938,694"
34214,Pouzolles,1172,"4,279","3,691","3,281","1232,381"
34215,Pouzols,959,"3,635","3,236","3,092","949,205"
34216,Le Pradal,334,"3,593","3,095","2,208","340,965"
34217,Prades le Lez,5908,"4,982","4,43","4,03","5739,066"
34218,Prades sur Vernazobre,310,"2,851","2,409","2,369","346,182"
34219,Premian,505,"3,396","2,799","2,799","561,622"
34220,Le Puech,251,"2,541","2,243","1,895","264,077"
34221,Puechabon,499,"3,41","3,243","3,147","508,827"
34222,Puilacher,616,"3,174","2,684","2,584","579,206"
34223,Puimisson,1152,"4,404","3,944","3,865","1210,449"
34224,Puissalicon,1348,"4,265","3,709","3,578","1368,893"
34225,Puisserguier,3037,"3,381","3,033","2,557","3247,516"
34226,Quarante,1796,"2,947","2,631","2,234","1859,085"
34227,Restinclieres,2109,"4,041","3,667","3,368","2001,404"
34228,Rieussec,77,"1,176","1,176","1,176","89,528"
34229,Riols,739,"3,773","3,475","3,475","791,545"
34230,Les Rives,147,"1,903","1,33","0,773","155,955"
34231,Romiguieres,21,"0,31","0,31","0,124","22,308"
34232,Roquebrun,604,"0,75","0,75","0,75","670,374"
34233,Roqueredonde,210,"0,424","0,424","0,124","221,483"
34234,Roquessels,97,"2,545","2,23","2,138","105,301"
34235,Rosis,275,0,0,0,"320,234"
34236,Rouet,68,"2,474","2,311","2,221","70,148"
34237,Roujan,2187,"3,986","3,51","2,911","2350,845"
34238,Saint Andre de Bueges,36,"2,803","2,463","2,284","39,784"
34239,Saint Andre de Sangonis,6198,"5,13","4,617","4,422","6138,032"
34240,Saint Aunes,3786,"4,95","4,479","4,157","3727,769"
34241,Saint Bauzille de la Sylve,873,"3,425","3,061","2,916","916,564"
34242,Saint Bauzille de Montmel,1074,"2,241","2,016","1,869","1073,004"
34243,Saint Bauzille de Putois,2001,"5,341",5,"4,566","1967,708"
34244,Saint Bres,3209,"5,043","4,549","4,19","3152,262"
34245,Saint Chinian,1697,"2,527","2,126","2,126","1947,418"
34246,Entre Vignes,2107,"4,763","4,344","3,851","2147,707"
34247,Saint Clement de Riviere,5016,"4,695","4,21","3,776","5371,503"
34248,Sainte Croix de Quintillargues,943,"3,601","3,296","3,265","896,016"
34249,Saint Drezery,2735,"2,502","2,31","2,095","2665,914"
34250,Saint etienne d Albagnan,302,"4,312","3,416","3,416","332,852"
34251,Saint etienne de Gourgas,519,"2,032","1,566","1,08","522,88"
34252,Saint etienne Estrechoux,253,"1,457","1,303","1,303","288,272"
34253,Saint Felix de l Heras,34,"3,994","2,646","2,089","37,318"
34254,Saint Felix de Lodez,1163,"6,212","5,54","5,179","1123,758"
34255,Saint Gely du Fesc,10197,"4,759","4,374","3,911","10532,606"
34256,Saint Genies des Mourgues,2017,"4,243","3,85","3,53","2002,643"
34257,Saint Genies de Varensal,216,0,0,0,"226,907"
34258,Saint Genies de Fontedit,1669,"4,441","3,944","3,811","1708,344"
34259,Saint Georges d Orques,5552,"4,773","4,448","4,123","5651,583"
34260,Saint Gervais sur Mare,855,0,0,0,"1000,435"
34261,Saint Guilhem le Desert,245,"2,246","2,08","2,032","264,873"
34262,Saint Guiraud,250,"4,905","4,333","4,137","264,641"
34263,Saint Hilaire de Beauvoir,433,"2,809","2,599","2,334","422,608"
34264,Saint Jean de Bueges,210,"1,078","0,851","0,762","219,53"
34265,Saint Jean de Cornies,750,"2,544","2,397","2,154","720,228"
34266,Saint Jean de Cuculles,500,"3,388","3,025","2,898","490,422"
34267,Saint Jean de Fos,1727,"2,884","2,692","2,595","1777,2"
34268,Saint Jean de la Blaquiere,634,"2,104","1,811","1,763","627,555"
34269,Saint Jean de Minervois,147,"1,457","1,241","1,112","165,83"
34270,Saint Jean de Vedas,11086,"6,442","5,876","5,366","11161,514"
34271,Saint Julien,219,"2,492","1,597","1,597","235,688"
34272,Saint Just,3278,"5,112","4,602","4,224","3149,964"
34273,Saint Martin de l Arçon,143,"3,958","3,171","2,283","155,698"
34274,Saint Martin de Londres,2766,"3,671","3,441","3,288","2739,118"
34276,Saint Mathieu de Treviers,4883,"4,427","4,107","3,999","4770,318"
34277,Saint Maurice Navacelles,186,0,0,0,"193,184"
34278,Saint Michel,55,"1,696","0,929","0,372","61,14"
34279,Saint Nazaire de Ladarez,325,"1,075","1,075","1,075","346,9"
34280,Saint Nazaire de Pezan,615,"3,213","2,832","2,617","615,782"
34281,Saint Pargoire,2329,"2,039","1,629","1,578","2363,487"
34282,Saint Paul et Valmalle,1248,"3,923","3,615","3,378","1215,392"
34283,Saint Pierre de la Fage,135,"1,131","0,62","0,248","136,472"
34284,Saint Pons de Thomieres,1794,"4,628","4,242","3,856","2007,423"
34285,Saint Pons de Mauchiens,638,"2,475","2,124","1,992","660,407"
34286,Saint Privat,401,"0,769","0,534","0,534","383,599"
34287,Saint Saturnin de Lucian,267,"3,851","3,489","3,392","262,488"
34288,Saint Series,976,"6,158","5,513","4,989","937,741"
34289,Saint Thibery,2807,"4,358","3,834","3,457","2839,942"
34290,Saint Vincent de Barbeyrargues,719,"4,535","4,08","3,8","740,729"
34291,Saint Vincent d Olargues,355,"2,237","1,341","1,341","394,457"
34292,Salasc,302,"0,783","0,759","0,759","313,342"
34293,La Salvetat sur Agout,1132,"4,108","2,053","2,053","1259,364"
34294,Saturargues,1011,"6,778","6,019","5,415","968,843"
34295,Saussan,1616,"4,989","4,533","4,136","1587,763"
34296,Saussines,1004,"2,622","2,417","2,174","1015,757"
34297,Sauteyrargues,426,"4,296","3,886","3,886","410,768"
34298,Sauvian,5485,"4,556","3,785","3,297","5718,752"
34299,Serignan,7504,"4,033","3,443","3,001","8248,219"
34300,Servian,5233,"4,52","3,871","3,59","5247,487"
34301,Sete,43858,"5,14","4,477","4,142","47629,835"
34302,Siran,744,"2,691","2,36","1,708","818,506"
34303,Sorbs,38,"1,386","0,62","0,248","45,074"
34304,Soubes,920,"3,484","2,787","2,252","974,264"
34305,Le Soulie,127,"3,493","2,123","2,123","136,856"
34306,Soumont,174,"2,239","1,768","1,467","178,014"
34307,Sussargues,2802,"2,779","2,586","2,365","2784,505"
34308,Taussac la Billiere,457,"4,673","4,08","2,749","476,601"
34309,Teyran,4595,"4,612","4,176","3,991","4817,214"
34310,Thezan les Beziers,3029,"3,074","2,798","2,697","3168,487"
34311,Tourbes,1719,"4,516","3,975","3,489","1779,422"
34312,La Tour sur Orb,1279,"3,927","3,466","3,466","1348,299"
34313,Tressan,676,"2,682","2,279","2,231","658,331"
34314,Le Triadou,576,"4,915","4,457","4,238","556,936"
34315,Usclas d Herault,430,"4,09","3,64","3,328","430,191"
34316,Usclas du Bosc,226,"2,079","1,785","1,737","216,073"
34317,La Vacquerie et Saint Martin de Castries,186,"0,565","0,31","0,124","189,346"
34318,Vacquieres,721,"3,859","3,448","3,448","680,4"
34319,Vailhan,151,"1,097","0,983","0,726","164,222"
34320,Vailhauques,2584,"3,36","3,182","2,822","2487,943"
34321,Valergues,2057,"3,695","3,256","3,026","1980,491"
34322,Valflaunes,766,"3,02","2,754","2,754","780,551"
34323,Valmascle,44,"0,322","0,322","0,322","48,672"
34324,Valras Plage,4206,"2,143","1,841","1,518","4999,738"
34325,Valros,1641,"5,057","4,457","4,041","1732,098"
34326,Velieux,91,"0,277","0,277","0,277","94,495"
34327,Vendargues,6423,"6,364","5,834","5,437","6372,538"
34328,Vendemian,1122,"2,07","1,788","1,691","1120,714"
34329,Vendres,2723,"4,478","3,749","3,26","2774,668"
34331,Verreries de Moussans,95,"5,585","4,426","3,267","111,418"
34332,Vias,5717,"3,681","3,19","2,747","6101,618"
34333,Vic la Gardiole,3373,"4,739","4,257","3,873","3411,503"
34334,Vieussan,269,"1,832","1,235","1,235","308,27"
34335,Villemagne l Argentiere,419,"3,593","3,095","2,208","453,091"
34336,Villeneuve les Beziers,4102,"4,593","3,902","3,478","4268,506"
34337,Villeneuve les Maguelone,10344,"5,012","4,487","4,05","10044,147"
34338,Villeneuvette,69,"2,65","2,398","2,35","74,599"
34339,Villespassans,174,"2,856","2,373","2,244","189,399"
34340,Villetelle,1467,"5,336","4,731","4,261","1415,313"
34341,Villeveyrac,3859,"2,681","2,351","2,193","3792,045"
34342,Viols en Laval,206,"3,51","3,408","3,345","211,508"
34343,Viols le Fort,1228,"3,611","3,53","3,392","1208,245"
34344,La Grande Motte,8696,"4,222","3,911","3,41","9965,833"
35001,Acigne,6834,"3,955","3,681","3,585","6603,557"
35002,Amanlis,1759,"4,186","4,045","3,693","1671,578"
35003,Andouille Neuville,946,"3,184","2,909","2,702","872,261"
35004,Val Couesnon,4137,"3,941","3,435","3,085","4502,262"
35005,Arbrissel,313,"3,334","3,293","2,976","288,11"
35006,Argentre du Plessis,4502,"3,804","3,575","2,908","4462,077"
35007,Aubigne,485,"2,902","2,638","2,411","433,873"
35008,Availles sur Seiche,674,"2,644","2,581","2,313","681,544"
35009,Baguer Morvan,1703,"3,248","3,014","2,835","1822,406"
35010,Baguer Pican,1738,"2,986","2,631","2,475","1631,429"
35012,Bain de Bretagne,7314,"3,703","3,279","2,944","7291,87"
35013,Bains sur Oust,3503,"3,249","3,072","2,655","3567,082"
